path,label,source_sha256,sha256,normalized_sha256,split
/content/section_01_workspace/data/raw/spamassassin/spam/00269.e85c3ef79a5cf21ee1ef7b8df17760e1,1,c4229736a915438f62bd57f1fbbb9b51e56a4f37900718804469253b2acecd33,9e85c278fb19d28cd0127ee0aeae0615f7e3328d1b1bd6c27073d5dc7600db26,252391d2c23520eedc53c2cb60e5df8e8b40d53d691284cd3dd67c44a0776fab,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/01063.ad3449bd2890a29828ac3978ca8c02ab,0,b4aa7ead1f16a30fde3b6cef33e832813527a63ce2c3b5af4b6cfa5032bbf2fa,acd625e31bb9b62a6f16bbf48a89edc8bcdd365f6a20c278382952333ae78b45,70a2097e4f47fca0877d6d4d563de6b7fea7b5c0501a906eb1142689912433da,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/01510.08454da046a34bf7a209a3f3957066fa,0,ac14630cf0df887eb5057dbbc4a53ee85594b16a9400d31c22b49634f56fba5f,05f888b3301ebc30b45ebabd73371e1c6998a18a97a473a6d736cfdfaf3a2dd0,cd9778b67a27b634148b9a59707209610006fd609c70cf46373538882a0e7ab8,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/01037.6b42b5f3d3d9e6293bf24af66b250655,0,d2ef5377ba1a5cbfadf7372f2eca966c2ecfd5202e8f3906231787e25330b525,3b45f4c99896cc8ead5473ac74ba2b8e651e6a59d15134f07db68a93348fd0c1,2994594c757fe9f7d9b13b42707e51e5a944e43d369295f4f9318ed55e474b47,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/01550.a036d340bdcf122c8eca891557d50b51,0,00f2413a5421b49a00ec17f35696d9ffa08adf96e0a5b648071c6dfca28df410,e9d474af8fd978015b70ff0bd4f84d2814dfcc48b3ad851be943471b86a86642,200495cd5e3489b753159f71460e979ea4016a2093eb7a0eed66309c02f6304e,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/02379.dc53ca4837452561724dbf9afd8a52b9,0,dd75fae14725cb68066757fcdd7d1a0f6abbf19ae503359a24959b88d0659e2f,fa9e310b30a07395d17c806b6a9566ce1bb3449ad8effb12d1d7d3ce62baa140,791907896380064835098ecd8debbb30be565666f1e2cf06db5e4e83c077098e,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/00546.30fed3b8e986dc41b1865b9285e84e56,0,a80ed823c2fa4cb9cf2ab9035d3742f8601963a376fdcf7fdf1546147862c9fd,e97e5566e17c5f859edf24c8dcd2e61b98327d2fe79183070defc8b27e9fefe5,cfe2e0325d348e0b723fb3320700e29f37035efaa775df6da074f0ec09fb0e9d,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/00527.fe739430917f1facd61acbc162d71970,0,f54a1017b37335fed2e74b18fd892dbdcd8fe81ed59ed0efc67c3fa8a64f3e66,8b1899bfc6a455e34f328358b05960acab2501d024c1037ab01b691755a0f743,42216915278d19ed4aeb13e9f8b1c9aab14e9a54f852e289991506a02e0ca0cb,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/01402.602c05e4bdb1f3e4d293f3f9f5a7baad,0,974aac4ec62926192c9a906b62327b4faa108a1b7c3ca33442c6f9464524954d,ef88387e2ee96d7fbe45310eab3d3cb7a1580272f55637c190b22031b60524eb,680ef77f009b0d490bfa7a7a7a98e9c844a8d422c43ebd1967054a1838f87be1,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/00307.a2256465cea488cb0ffe6da0a2b0fb07,0,1b7888e3ff4d6ebf4a14e016cc62fa1b247e9708ef099dc4c9bd75f67a6f49c3,c74c4bcdf3d979d3112bbe63353f80fe435ec7f2057c13993751b0477caad5b3,237e0c45b59f667cc06f4692e5127e0ab622cd442f221b030155e58aa0679943,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/01301.83b3e0f947cca0c2e3f5cbaffd2772eb,0,37d5461a77446655399ce481ba5014daa3b120caf6ad45b2c5cc585425d7fadf,89b3d59ab7125bd461b020ccf89d3433a18740571cbe4d1ad2921d567026d92c,6f6dd033f31a972767067efcababfd8fa1f3763be37fa00f6590b14137a8ca4f,train
/content/section_01_workspace/data/raw/spamassassin/spam/00240.2ff7f745285653a238214d975859406b,1,5f26e940f227c24d5c80b354dd3e312aa9db56c58abdf611a4699db8a6b586b3,095c7ba832fbb21f0bd108b2041eb6afe286a4ef2435a4e7aec7e3ee38d14d63,70dea780478f638a2350bfe422d4ce9890f4bdda20c91818c98c663e2a023108,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/01042.5379f7151fef6cce3e2638aee3b193fa,0,af6e40038467e63b3c59b16d5a1ea8dfaf5800926cd410f84337bf2940d0c1df,e1ec6c5e0d07ac84faf709a420bf2b032269ab60a5557a6c7e33a24cc134d6e5,75491b97bf97f7512c753ee482d3a45e12830ca50aeda02e47231a645684ef45,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/01654.ade7f371dd3f7c4393baf201b803755a,0,ac3f25100244460181728e70a848ed046bac79b9d47e2b8f73c24ff7f69543f9,9119b51bff883b413b86110833b4851a102c220fddd0772f4380bd75af90a310,1b21d908d3e669d97b88b487417e33ce4da0816d45c6b25aacc31e8b3cf229a8,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/02061.22bbc22474fdf08ca2fb5d8353675730,0,3d4cfbcd245cb8908da6f8caed4e1b13129580876e9cf0acf49e409350b05a9f,cb47fb074f491b1623b01808ec91ed96ca0af4b97222dbc79b123247adba276d,b5843e042b5bce2f8cfcf624e52bed9b014083af3756bbeeea9d43c2fef360f1,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/01116.a2298fb07d7033a5448f96a375884930,0,1853579ca7c435cc28dfc93a8445156c6e70504af5bed4062d8729b72ffd8a79,563c6ceb26f42136ccaa5af926ef216269a094ce8e8a9af48660b90a32204f2b,13a859aa0c725527ec9fab5e02794474943018d5d9ffdde0017e033950bce7de,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/00678.28c4d8cffba35f7a4fa077efb4836fc0,0,b2026d7daabd1fc22901442480b2209140e0ed67d1131f9e74cd6db3f1abe09f,09ec37d7288171079c4a388393c0c6742b603ff248f1fc59f8880d207a23ab13,d14ce2d471eb7508e6bf26a5907b2c1bd24091a34f9f8819c4f459f71c7e7990,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/01133.d9329be5511d9ba5af54e36ce4cb3777,0,1e215ac0dcf314d9d304be358f9f0654e3c982782ea38940392d2dd93ed309cb,fa9fe375a2aa5d13932769f2a9ddcd2242392eb6599a4ec08cc57e7c0d547a96,410dfdc352a646c05e97c4a0f478cc7fffadaaefe4ce42892acd589002af791a,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/01165.5c0ba98485fd4a2e53286b852d62c1b6,0,6ee71ecf9ec284ec04a1ac76cda886c1e7001aebfcd21d075501573d9f2facc2,1a065572a119207f70127f3eb070c5264f895b3542ccf7113356f1deb195f990,ddea3d6950019cf8f223d0f562434a124151243447018814a4b0b533e33a3a12,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/00621.2b161b5c7c09b45b568c1982ed49a008,0,de7719f2e12304de1b011c22a57a2b8a4e1204ef7509618e447bff8a8eb7572a,f2f44b41e29707e01b6cbc837804dcfeb62c4981e8217baa6a6465410d1859c9,db69319bbf5a0f9ca1b40f5dc628ca1514d396552130d0892363b85d4c8387a8,train
/content/section_01_workspace/data/raw/spamassassin/spam/00383.1aa9a8211d1de540d6e3852e230e5a9d,1,d55b2b0f499125245c1c1707f72d7ac84ec4794cd920cfd1fe2effef02c32465,f3fc4fef42434827a9f8a6112ecc4555a96e33d57d5659b0b2cb31087a5013ae,e76e2b01c7810cc8e2ad513e42069f9c65f733d9cb290f628ce9c46a91153d85,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/01736.c66fbc9c72afb9ea062537d3635d1d6c,0,32f43a254430cce7081a89ffa78809644f66d1d8eef93dc2915034c848fc1183,e2528d6fc47269cc24ffd6e41706f177c40fb8c523e1311c85eb3e2b553e4759,8159525d8f3eed14e00616129a5c4bb9a93f9442f6cfb717617ddfe5c9ddd454,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/01096.0ecf28b2697d77f7039d82f8838bcf8d,0,af9086f28383d7c0aa298efa3a1d621dfb2fe1def5d6ed3e9174e94047c315bb,bfe4918e0e3d15cf46a08d567c67c56c2dccfe22fc3b07b0327666e0be9099e7,a799b94d89cccb3e8ea79b7125570bbd98e1bd0325aa6a65e0e132e6a4dffbca,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/01571.a12d989267cd61ed856ebc41cc9075bc,0,54a910ca8e97368df3bcf52f4bcb31c8034d11ee716fbc19c5e493ae87792bc1,8a928d3b81d2389cafc326ae352a635f802988cf63162080aaccfad70293e2c9,f337ce5488ccc3a16b2d859fb7c27805112c700b68aba44e5d4c48afc2785348,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/01485.4efa6516427c6184adbb4f559ee84055,0,c4490b243c5724174c78a00148b32659c22b0c4226229265bb5ae5d0c809e8a8,baaad3b9ee9c99179703ad287692db662e40b8e4468f0814e5e33cb91c7de00c,40799b971c0b3055fe7c78f498ac787159d7d19a644a7f3cd25b9b57a10a238f,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/00903.49d4e076baf5a4d6272fa9a4e510dc5b,0,21c39a606f278487aeb900ee027191ab4b61db5bdd53a230b95ac262cda577b8,602e18c70b1e52b9889a00e93f43850efed73375f72fc1754a0f4a20cda7be9f,7078c93676e6245698bb24e4bb37df75683211a116bb09a7c0a5d3063ef03b25,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/00106.d8f1a8de1b70767b3dbf5ce810da67fd,0,1a2e35dfa36100fc2913a0bd2f468e894bca70c10343ab88df51ace837e534bb,e3a246d5b11e2275d923018892ac52e78be8ee73b0e45b2804078a1f6e79a8d8,6f3eacb784cb7646941bf07f0a5324016e626990352afc9028be6664c17f2caf,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/01754.8fbef0589564bb19c088156227772fb9,0,acad795032ef494ac21ec2e2f6bff0c039aff9d1a4fed8920d582bd370ef6745,91d2e878d66f00e4654683233ddacd404b91ba9fa24f6e714116570881912890,43e0eecce935cbf9694893a375a7aabe6c3cff30a5da9f4a5919edf66eaaac88,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/00764.13a2828e7c0475a4d67413331b3f7b2d,0,8f63d546b441ecfc025d29e29eecd995806e62b06ffa74d69267761cc0435966,bd7faf91200430d00d8157877aaf9da1e1dbe3b9874d0d26898cee30607aa41d,9db56af7c3d956d6dff90cbfeee80d6cd550b0058c7f7e1d1180e2d7a876db20,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/01151.a454cc33dce527bedd70cf42cff5f079,0,6abf1e4041b269be166ca0fe03b10637006cadb86359f6b247754ae59395d950,d1e3f4847752701481765fcddd5aee449c081d1b47921b46aee055ca97ce7d2c,5c4cf54c56b5007c84e3b66641fc583cdfc31421588d896a7e96ec9cdfd6c59e,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/02119.b25cd2dcf356da11d164e24384634f4d,0,795bb5b6c9da97a6439783da404922088936e81dbe2146a55913ffb068f2ddce,7c256cce15e20b4860fcc41ae4c21cdb4fd1f750dc4f8e1bc21956442f76b76b,a722a1e98bd938f41209e95f3d3996a19df694eadbbc9eb42599d24517955fad,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/02213.c2bba9fc586632714938a0bf1180b74f,0,42c4bd811b859402016eb3c8718413abf4f8a281cf4ee034d1d2406d77ab4a8b,8332889769bd1c78ba05eb8010ce24cfc2235fccadf8d3742ac4d4175ffe332e,7d500e3ca3b22ec71ce6ddececf4fdc877af45d54ea2637ffe0a688bb58cf39a,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/01845.7d5cdeb25bed88bfefaeb8c1e01681ca,0,63acd37cc03199cbf0044e960e7e8f2f4726c50f0e0ac215700a09dd56e0283f,eadee35e310b6ed2fb7c40d35536556a29956aa50de84a33c84ae10166208b2f,aeed5845f52938482379792cb1b825b9a7f6760354c1de7cf794c0522cb6319d,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/01606.cf1844a356849ed8cdafb12185afd52f,0,2d5137c64d041f3d1a7702e2ee3b1068bd84a2a8e9a2b45f7d44c33996fd7880,d40cc657a18fd8d8883b5fbb019b5aaf3a506c3a33c7848e679d729ad96187ff,7099556f881d5ea3bac297f3bc256be07305c6e3f374f6e47b2ede9fc442812a,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/01452.05464b6ef101be1f2f10809d1577d630,0,b93dc2e017af8232b92f162094826048e09466ac73e75458b0c77bc04fb1719b,9ee8a4c3645b4301d15744dba3d6e1c53815b7f165ce9cef8b487004783be42c,2e24b106411db123c0537ac46124535bdbec9a40bf153c6b5d38c5da9ee4f748,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/01983.c86e755901d631e96568bd63d3d42b34,0,339772614682e701226413be947e8999dd5d9e76811909d92c5ae4695850ac68,fdeec959e569ad0f95e06b7305cf2655cc004088494f1196b7be5f43cb1847b0,8e760b49cb7bf5278ac08e5681378c0a128d40acd5cb7d6b91b937639b3174fd,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/01164.2736b1ea833f290333e168efb0c356f4,0,c473cdf2c41cb4d526009d333afd98fb454eceb69ffb3f8c725b20f599ec77e1,d6fa20ca5979bf7bb66e82259c8e5920a0ab531388e56f3de5ac06591dc8e522,278e3e407ff2b0a221def239ea93030081e42e8611427bdfdef18153012a92c2,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/01192.bf5336caa5be79062f70233fa759a1b8,0,67265f319a4177b770fe80e67eb4fcb90dca688918fc5789d8c59a73c4f74a0a,96163b0b06f4444e8960678a14475bc97771e97563fc977279fd69bb27938653,2130ca91b3a424ccf332d4d1a24f5b210523de86f4a84aaa81b8f88a5d65315c,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/01718.049911b67a0ff546e80e2acc6bcbe6ff,0,ffb3f19744664f3ab5eaf29bbc344b7c5ba2cc8801a4b32519471e3da16b9f9f,a96126ac6ee85568e8d100dd5aad784493938e777b62bcc04d807b7439a01226,0f99c20eefa187854d248873e76221f318fe21d8f9481585d2185e753c30dbeb,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/02407.204ec9176022e4c98300ba4f7c02cb7b,0,8b9ca31fbfcca5574a8adbfd3a511c565c2206a0d1260038dca6aa4c1be7c633,921c9aab79c9b3fa55a45d2ce0cb115436bdcbe26847f5787e14bcea6cae2874,245407f186e10ead7fb82edcb4efdc02143fc17702e995e62fb5c1b32b6bed3e,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/02174.972ad84526db8315392111259bd7eec1,0,d836a324f9a3a46f1f2ce1ce90f0ca0ba8faa1cf841183954160e96fb35c3aa3,fe91b0dff409f69915c58ba12b5eefe1b707a68847ca61eaf3996d34288cb3a6,32de695f5c265ee7d72d406b754b6a746e6effafc35cdeddf114f057aede7ac8,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/01002.c71b3eb67b112d8bf7d101cb3cacd6f0,0,221f9ced01555e3a36a8950f874bd25b1a09a219e0f2b0535882ccb0f4f8cc9e,bc85263ce673de38826cd21c6b3ad540d7b7b8cf153ee3cc6248e7a5de83bcbe,097f3130c614b3bdbbb039f1c87b6423d3cd297dab963908eaa72046da2b102c,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/00082.b40e4eedafc60aef72a0a0cbb63c2406,0,5593e41df6064b8b63534623b614764899084b72f2dd717f8a17a84788133417,de8f86d2bed3a3f8608669c70e57ab5552e697f65c522a5d9b6a1394b3648ca8,8d02a475af5a6c2b3bddec97c7bdf068b7af3cecc5bd86b2a6c72d2716108beb,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/00718.1fc4cf16dbe6d0395c754671b24782e1,0,eadce02431c33842a0b0da17cdf2dab1996b7c710a664dfad01c9366e72d0324,8d0cb209be72a404eaf85e291621875080f6c214266994f7ebe1ccb8727030e5,42884bf12ebafc53640208330134c6982009b7d0ee4c62123b6e11f62199ed29,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/00322.4eeafc78a7cbb0eb92f9030742660997,0,023079cc47da014d8bb9d1d6115cd2109658884f416c0566569bfb8df5ecbde8,a82e3a62cd880ef0c7824775c6e04673f498c509ef61123dd16f8a50614f3cfc,0dc2685e99a3f3e93f0f914d0fbc74ea43fe92b96b9297006f5eb567d0508b2d,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/02091.a8d680784cab21286b3061455a5417f4,0,4999e9a0dd59bc9c1e0202e7449ebb052fb78c9e9a4671ae4d376511c9ac2d2b,958f7a8ed0590d3eaa4552ca9c5c637198a83477c31aed28d7cc1d5e3a9d7c7a,b85d8eceae30eca502a6911e7160577bd6c4c9898ebd7f3b282ed3945a6e0864,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/00679.7c3eae8e28aadb8ea378fb5c04bc5d29,0,a480de11a92deb0e35302645d250903309a19e0e7f54e2dfeadc0f7cc48ae67b,a982758fe7bbe48ac836dc584f5661088e28c40b9c47d8b3fe2510c4fc2703e3,004580eb88314aedb2899fd6aca90dd17271c01e75912fff411aed1cc03d479a,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/00328.3f61d8085d0a6376ce225b4d9e5630e8,0,4b3868dd20afe27963c98e20bb2dcfdfca1f7c34b5bd9111ff176fe0f66d77e9,b76dc27d186431b43940e9bf7c927c8685189233c80cccd9f0fdc8d25017e527,6798db8299503774175425d66a6fcf75388607751ac5227c692f025608d81d4c,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/00979.9eef0c20fa5a680d5d4d5b752bbf9453,0,c761cedcd0689d8fad796de1898949f1d24df967117071cc72846c189adab273,4929278fc1b0a38931cd31c7d6cb685d916a6433ef8237b306233d17bcd006ab,fa22c5fa985275627d31d9853ab69bc4f3b257871de44f46459944e386e9bef7,train
/content/section_01_workspace/data/raw/spamassassin/spam/00330.c5f7346dec1e6fe6ed324d8e78a2b46e,1,573de7f70ecc26b6b94c5bb2d6e3842c32f0503015c3372bb07ad12b5e0021a8,4e1f71495ed7bcf0f93fb8bc4dd4026cc9202316e753b45c4dfc2719f8b54c3a,0d9869d06b44c719560ffcadb29b222a7f316469bf4f6ca07652ee06d01f1dad,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/00733.8cd99b24ae020e6028d85ad0c4f06186,0,395593f9dd7e81e5c36d5cc9a9010f3ab48a63885275e1cab9b8935026fd4926,986bbb80decdb167c8774cfffa9a765ad93829752f324861668e23b2935e566d,55b157437771c7776a5b0d28302df10cc790c2008f707fae427c80371089a41c,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/01725.80327e3b2580e1e277165899b2532871,0,ebfb9e2280727fbe5c99ad78846a010ad85dd3f9b418a5d45384a22ac2444369,1db931cd5783aea3c7d984c311c870af37e3b6a4a563c27d5cdd09e833e05637,89344c8370e97f11b964f01d95137089bc5e2dfb52c59ef431f86b72ac0214ab,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/01401.70777d5f3e75c701de00d7df66e0dcd2,0,8efcafd04d1dc2307f94fbed9ecfce116d83e653c274cce145db70aceee20ed2,d170bfe55806ffd33ae15521edc9e7e75c929d9846dce392edda8f5960a4ce12,10700c4089147fd314affa67993cad77fbdd609895bc641de1640b32d28c0ccd,train
/content/section_01_workspace/data/raw/spamassassin/easy_ham/00821.610507766f9b9a60431a96042fc135a5,0,2c4ce8c2fd114dee921a0e422ee566009594c636e5a89397fac0a1e424b4fdf3,8c948fb0e44b57bc22dff2e2ec2b08dc5554935a35fca677bcdd2def5919bc3f,1efa6bcef6de900a5ee5c341d5be5469c9d8c562b77554cd8323cbe4301f2cda,train
/content/section_01_workspace/data/raw/spamassassin/spam/00205.312e72065386636132fa6c4a1fde871e,1,9e514c329b2832dfab3dda4f2595dc2e42cc451419b4fc21ac388e01507abbab,f0af06a6945149ac4e787c605bde67f277d9d2dc6e4dde0a8f549bc7985387c9,bfb4af9833eedd4849045d1e5599cc9c10ef56baf504a248d55be3d98fa03d64,train
